target_id	length	eff_length	est_counts	tpm
YGL177W_mRNA	348	191.457	160	20.9221
YLR405W_mRNA	1104	945.461	1317	34.8738
YGL189C_mRNA	360	203.022	17807	2195.85
YDR102C_mRNA	333	176.988	78	11.0334
YBR056W-A_mRNA	201	64.6911	296	114.552
YMR222C_mRNA	672	513.461	1322	64.4586
YJL029C_mRNA	2469	2310.46	1998	21.6498
YCR104W_mRNA	375	217.595	11	1.26561
YDL188C_mRNA	1134	975.461	2383.02	61.1609
YGR122W_mRNA	1209	1050.46	951	22.6651
YNL015W_mRNA	228	84.7966	1591	469.73
YKR024C_mRNA	2229	2070.46	3571	43.1797
YGL003C_mRNA	1701	1542.46	1321	21.441
YPL012W_mRNA	3687	3528.46	14430	102.385
YAL046C_mRNA	357	200.117	544	68.0569
YJR010W_mRNA	1536	1377.46	1376	25.009
YDR405W_mRNA	792	633.461	666	26.3215
YNL146C-A_mRNA	195	60.5364	94	38.8748
YCL001W_mRNA	567	408.519	1816	111.291
YOR161W-A_mRNA	81	10.2007	0	0
YHR163W_mRNA	750	591.461	4689	198.477
YDR443C_mRNA	4263	4104.46	2241.18	13.6703
YDR059C_mRNA	447	288.787	865	74.9885
YJR151W-A_mRNA	51	8	7	21.9061
YDR144C_mRNA	1791	1632.46	3483	53.4155
YDL157C_mRNA	357	200.117	828	103.587
YBR009C_mRNA	312	157.145	1775.17	282.811
YFL066C_mRNA	1179	1020.46	293.944	7.2115
YOL147C_mRNA	711	552.461	579	26.2382
YMR272W-A_mRNA	114	17.5392	0	0
YOR338W_mRNA	1092	933.461	3306	88.6673
YIR034C_mRNA	1122	963.461	1227	31.8836
YEL005C_mRNA	849	690.461	435	15.7727
YIL109C_mRNA	2781	2622.46	11006	105.07
YDL058W_mRNA	5373	5214.46	5024	24.1211
YDL096C_mRNA	327	171.286	705.803	103.162
YJR144W_mRNA	810	651.461	1441	55.3774
YLR157C-C_mRNA	132	24.1016	765.75	795.423
YGR210C_mRNA	1236	1077.46	4227	98.2171
YHL046C_mRNA	363	205.913	11.5629	1.40585
YPL017C_mRNA	1500	1341.46	579	10.8058
YOR178C_mRNA	2382	2223.46	360	4.05349
YAR020C_mRNA	168	43.2448	14	8.10497
YHR056W-A_mRNA	435	276.816	236.909	21.4263
YHL004W_mRNA	1185	1026.46	2537	61.8778
YNL063W_mRNA	945	786.461	747	23.7794
YBL038W_mRNA	699	540.461	1115	51.6496
YLR463C_mRNA	552	393.519	35.7497	2.27438
YDL155W_mRNA	1284	1125.46	1519	33.7897
YOR188W_mRNA	3414	3255.46	2382	18.3183
YDR147W_mRNA	1605	1446.46	967	16.737
YDL191W_mRNA	363	205.913	8884.41	1080.19
YBR056C-B_mRNA	159	37.8155	0	0
YNL294C_mRNA	1602	1443.46	2028	35.1738
YNR046W_mRNA	408	250.122	2244	224.609
YOL159C_mRNA	516	357.556	451	31.5783
YBR081C_mRNA	3999	3840.46	2600	16.9491
YFL047W_mRNA	2145	1986.46	1876	23.6434
YFR032C-A_mRNA	180	50.6228	3032	1499.48
YFR056C_mRNA	369	211.731	161.081	19.0465
YMR321C_mRNA	318	162.799	24.9817	3.84172
YNL167C_mRNA	1944	1785.46	893	12.5215
YNL280C_mRNA	1317	1158.46	2593	56.0374
YER173W_mRNA	1980	1821.46	708.141	9.73321
YKR056W_mRNA	1920	1761.46	4010	56.9938
YJL073W_mRNA	1938	1779.46	1035	14.5616
YDL128W_mRNA	1236	1077.46	4243	98.5889
YIL102C-A_mRNA	228	84.7966	159	46.9435
YLR026C_mRNA	1023	864.461	929	26.9046
YDR310C_mRNA	3189	3030.46	4095	33.83
YLR267W_mRNA	1713	1554.46	335	5.39537
YKL203C_mRNA	7425	7266.46	7082	24.4
YNR002C_mRNA	849	690.461	273	9.89874
YGR079W_mRNA	1113	954.461	5576	146.259
YNL036W_mRNA	666	507.461	1268	62.5566
YGL115W_mRNA	969	810.461	3060	94.5248
YKR054C_mRNA	12279	12120.5	7893	16.3035
YGL105W_mRNA	1131	972.461	14921	384.134
YEL065W_mRNA	1887	1728.46	4809	69.6549
YJL022W_mRNA	309	154.366	50.0082	8.11046
YLR093C_mRNA	762	603.461	1512	62.7277
YGR026W_mRNA	837	678.461	3056	112.768
YJR038C_mRNA	363	205.913	21.3569	2.59664
YML131W_mRNA	1098	939.461	1365	36.3756
YPL010W_mRNA	570	411.519	3356	204.168
YNL075W_mRNA	873	714.461	1691	59.2546
YOR382W_mRNA	462	303.719	2123	174.999
YEL055C_mRNA	3069	2910.46	7501	64.5229
YGR087C_mRNA	1692	1533.46	155	2.53055
YKR057W_mRNA	264	114.006	3150	691.733
YOL071W_mRNA	489	330.613	815	61.7155
YER029C_mRNA	591	432.491	432	25.0071
YDL160C-A_mRNA	243	96.6137	203	52.6034
YLR085C_mRNA	1317	1158.46	1110	23.9882
YOR363C_mRNA	2991	2832.46	1463	12.9311
YGR278W_mRNA	1734	1575.46	744	11.8228
YDR127W_mRNA	4767	4608.46	12120	65.8421
YGR042W_mRNA	816	657.461	559	21.2862
YLR246W_mRNA	1080	921.461	767	20.8389
YNR058W_mRNA	1443	1284.46	249	4.85328
YCR054C_mRNA	1692	1533.46	1482	24.1954
YML038C_mRNA	1329	1170.46	2919	62.4358
YCR046C_mRNA	510	351.568	1427	101.618
YDR497C_mRNA	1755	1596.46	9974	156.411
YGR043C_mRNA	1002	843.461	1127	33.4515
YKL133C_mRNA	1392	1233.46	347	7.04305
YOR069W_mRNA	2028	1869.46	1788.35	23.9494
YGL165C_mRNA	579	420.491	321.533	19.1437
YLR433C_mRNA	1662	1503.46	1906	31.7386
YOR075W_mRNA	1041	882.461	595	16.8802
YGR110W_mRNA	1338	1179.46	539	11.4409
YGR089W_mRNA	2811	2652.46	2370	22.3695
YPR173C_mRNA	1314	1155.46	2300	49.8344
YDL162C_mRNA	357	200.117	11	1.37615
YFL044C_mRNA	906	747.461	2907	97.3673
YIL105W-A_mRNA	141	28.2652	0	0
YPL233W_mRNA	651	492.461	539	27.4014
YPR024W_mRNA	2244	2085.46	8591	103.133
YGL158W_mRNA	1539	1380.46	216	3.91729
YFR011C_mRNA	513	354.556	517.552	36.5448
YBR007C_mRNA	2211	2052.46	861	10.5023
YKL122C_mRNA	504	345.568	1100	79.6923
YML122C_mRNA	381	223.485	140	15.6832
YPL152W-A_mRNA	99	13.9105	6	10.7985
YOR124C_mRNA	3819	3660.46	7658	52.3765
YCR064C_mRNA	411	253.08	115.045	11.3806
YER089C_mRNA	1395	1236.46	3566.7	72.2176
YGR262C_mRNA	786	627.461	958	38.2239
YLR227C_mRNA	1482	1323.46	894	16.9115
YDR201W_mRNA	498	339.59	300	22.1168
YGL200C_mRNA	612	453.476	5521	304.803
YJR094W-A_mRNA	279	127.053	4485	883.756
YOR008W-B_mRNA	102	14.3986	38	66.0725
YIL084C_mRNA	984	825.461	419	12.7079
YCL001W-B_mRNA	255	106.264	33	7.77468
YGL117W_mRNA	798	639.461	405	15.8561
YGL186C_mRNA	1740	1581.46	2582	40.8747
YGR010W_mRNA	1188	1029.46	1101.48	26.787
YLR012C_mRNA	300	146.044	11	1.88566
YHL009C_mRNA	993	834.461	639	19.1713
YLR111W_mRNA	333	176.988	17	2.40471
YLR152C_mRNA	1731	1572.46	855	13.6127
YLR370C_mRNA	537	378.519	1653	109.331
YMR036C_mRNA	1665	1506.46	911	15.1397
YML012W_mRNA	636	477.461	5377	281.941
YOL025W_mRNA	1983	1824.46	906	12.4323
YOR057W_mRNA	1188	1029.46	1636	39.786
YOR265W_mRNA	321	165.661	880	132.99
YGR198W_mRNA	2454	2295.46	4499	49.0685
YJL052W_mRNA	999	840.461	31236.7	930.474
YNL054W_mRNA	3498	3339.46	2570	19.267
YNR006W_mRNA	1869	1710.46	953.249	13.9524
YBR146W_mRNA	837	678.461	2412	89.0039
YNR042W_mRNA	429	270.862	42.7939	3.95541
YGR137W_mRNA	375	217.595	595.715	68.5402
YML100W_mRNA	3297	3138.46	11132	88.8
YPL187W_mRNA	498	339.59	9	0.663504
YGL058W_mRNA	519	360.556	2459	170.743
YNL261W_mRNA	1440	1281.46	1396	27.2732
YOL127W_mRNA	429	270.862	11049	1021.25
YOR107W_mRNA	930	771.461	1280	41.5387
YGL226W_mRNA	372	214.653	488	56.9167
YGL055W_mRNA	1533	1374.46	20829	379.396
YIL039W_mRNA	1422	1263.46	3269	64.7753
YLL026W_mRNA	2727	2568.46	92149	898.203
YGL184C_mRNA	1398	1239.46	1950	39.3875
YDR163W_mRNA	528	369.532	250	16.9373
YLR289W_mRNA	1938	1779.46	645	9.07461
YDL146W_mRNA	1476	1317.46	479	9.10237
YBR171W_mRNA	621	462.476	2086	112.923
YGL024W_mRNA	336	179.898	23.3973	3.25609
YPR191W_mRNA	1107	948.461	4232	111.708
YER179W_mRNA	1005	846.461	153	4.52523
YFR022W_mRNA	2202	2043.46	1065	13.0479
YHR138C_mRNA	345	188.534	1406	186.704
YBL028C_mRNA	321	165.661	1120	169.26
YEL011W_mRNA	2115	1956.46	1114	14.2551
YBR135W_mRNA	453	294.739	1562	132.678
YOL142W_mRNA	723	564.461	1828	81.0772
YGL151W_mRNA	3399	3240.46	2781	21.4858
YJR139C_mRNA	1080	921.461	10352	281.257
YKR100C_mRNA	1068	909.461	1360	37.4379
YCR017C_mRNA	2862	2703.46	7122	65.9536
YLL066W-B_mRNA	171	45.0602	0	0
YHR166C_mRNA	1881	1722.46	731	10.6249
YBR264C_mRNA	600	441.491	433	24.554
YDR363W-A_mRNA	270	119.219	2262	475.01
YDL221W_mRNA	552	393.519	184.86	11.7607
YDL089W_mRNA	1455	1296.46	687	13.2664
YHR151C_mRNA	1581	1422.46	1540	27.1042
YIR003W_mRNA	2040	1881.46	1767	23.5125
YAR050W_mRNA	4614	4455.46	806.962	4.53437
YOR239W_mRNA	1887	1728.46	3446	49.9128
YOL091W_mRNA	1830	1671.46	125	1.87228
YJR158W_mRNA	1704	1545.46	0	0
YOR317W_mRNA	2103	1944.46	9441	121.556
YDR385W_mRNA	2529	2370.46	96346.6	1017.56
YBR043C_mRNA	2070	1911.46	1807	23.6673
YMR312W_mRNA	822	663.461	673	25.3955
YDR331W_mRNA	1236	1077.46	2090	48.5625
YGR101W_mRNA	1041	882.461	1573	44.6262
YDR196C_mRNA	726	567.461	711	31.3682
YFR047C_mRNA	888	729.461	3193	109.586
YJL089W_mRNA	2490	2331.46	183	1.96508
YNL188W_mRNA	1302	1143.46	603	13.2024
YBL059W_mRNA	582	423.491	236	13.9516
YKR083C_mRNA	402	244.188	203	20.8127
YML112W_mRNA	891	732.461	675	23.0715
YOR370C_mRNA	1812	1653.46	6102	92.3921
YDR116C_mRNA	858	699.461	1519	54.3689
YDR001C_mRNA	2256	2097.46	7950	94.8921
YLR114C_mRNA	2295	2136.46	1523	17.8469
YDL230W_mRNA	1008	849.461	670	19.7464
YAL016C-B_mRNA	186	54.3372	2	0.921488
YDR160W_mRNA	2559	2400.46	1361	14.1945
YER166W_mRNA	4716	4557.46	8822.89	48.4668
YML099C_mRNA	2643	2484.46	2003.36	20.1875
YML123C_mRNA	1764	1605.46	1105	17.2313
YJL077W-B_mRNA	99	13.9105	69	124.183
YJL016W_mRNA	1686	1527.46	1566.68	25.6784
YMR141C_mRNA	309	154.366	140	22.7056
YDR123C_mRNA	915	756.461	667	22.0748
YBR131W_mRNA	2115	1956.46	1062	13.5897
YMR324C_mRNA	243	96.6137	5	1.29565
YNL146W_mRNA	303	148.814	87	14.6363
YOR211C_mRNA	2646	2487.46	2436	24.5176
YHL014C_mRNA	1218	1059.46	679	16.0451
YPR170C_mRNA	336	179.898	39.028	5.43135
YDR322W_mRNA	1104	945.461	1469	38.8987
YJL127W-A_mRNA	117	18.5027	182	246.259
YMR207C_mRNA	6372	6213.46	2909	11.7211
YDR040C_mRNA	3276	3117.46	8523.48	68.4499
YER061C_mRNA	1329	1170.46	1133	24.2343
YDR025W_mRNA	471	312.678	11709.2	937.535
YIR031C_mRNA	1665	1506.46	653.513	10.8606
YDR046C_mRNA	1815	1656.46	4903	74.1033
YMR236W_mRNA	474	315.667	1593	126.341
YPR123C_mRNA	435	276.816	581.75	52.6141
YDL057W_mRNA	987	828.461	460	13.9009
YPR142C_mRNA	564	405.519	119.696	7.38969
YDL248W_mRNA	1152	993.461	372.211	9.37982
YKL225W_mRNA	348	191.457	0	0
YCR097W_mRNA	381	223.485	271	30.3583
YDR008C_mRNA	351	194.354	164.623	21.2058
YFL051C_mRNA	483	324.656	99	7.63428
YPL063W_mRNA	1431	1272.46	3943	77.5781
YER082C_mRNA	1665	1506.46	4187	69.5828
YLR213C_mRNA	1269	1110.46	521	11.746
YKL189W_mRNA	1200	1041.46	654	15.7214
YER118C_mRNA	1104	945.461	1828	48.4049
YJR007W_mRNA	915	756.461	7438	246.165
YML034C-A_mRNA	399	241.229	132.41	13.742
YER152C_mRNA	1332	1173.46	2676.33	57.0989
YBR233W-A_mRNA	285	132.42	313	59.1764
YDR029W_mRNA	315	159.936	428	66.997
YLR146C_mRNA	903	744.461	1036	34.8397
YAR019C_mRNA	2925	2766.46	1022.62	9.2544
YPR007C_mRNA	2043	1884.46	155	2.05921
YHR021C_mRNA	249	101.396	7791	1923.66
YHR198C_mRNA	966	807.461	945	29.3
YNL228W_mRNA	777	618.461	268.532	10.8703
YOR191W_mRNA	4860	4701.46	4262	22.6954
YLR445W_mRNA	567	408.519	25	1.53209
YBR092C_mRNA	1404	1245.46	9668.36	194.348
YNL211C_mRNA	261	111.358	192	43.1653
YBR126C_mRNA	1488	1329.46	12523	235.825
YOL064C_mRNA	1074	915.461	1640	44.8498
YGL230C_mRNA	444	285.807	76	6.6573
YLR169W_mRNA	354	197.197	180.261	22.8854
YCL041C_mRNA	495	336.613	152.298	11.3272
YJR096W_mRNA	849	690.461	1871	67.8408
YGR103W_mRNA	1818	1659.46	7710	116.317
YBR057C_mRNA	1101	942.461	1227	32.594
YGR096W_mRNA	945	786.461	406	12.9243
YBR086C_mRNA	2841	2682.46	9476	88.4399
YLR202C_mRNA	327	171.286	99.2277	14.5033
YIL074C_mRNA	1410	1251.46	3392	67.8571
YDR485C_mRNA	2388	2229.46	1061	11.9144
YIL022W_mRNA	1296	1137.46	4915	108.179
YHL034C_mRNA	885	726.461	6113.66	210.691
YNR021W_mRNA	1215	1056.46	4583	108.606
YFL054C_mRNA	1941	1782.46	577	8.10424
YAR029W_mRNA	225	82.5348	86	26.0866
YBR174C_mRNA	315	159.936	97.8706	15.3202
YLL053C_mRNA	459	300.719	167	13.9031
YKL113C_mRNA	1149	990.461	1273	32.1772
YLR333C_mRNA	327	171.286	3959	578.656
YOL049W_mRNA	1476	1317.46	2963	56.3055
YPR084W_mRNA	1371	1212.46	920	18.9966
YGR112W_mRNA	1170	1011.46	893	22.1034
YER107C_mRNA	1098	939.461	1762.6	46.9711
YHR124W_mRNA	1884	1725.46	671	9.73585
YPL149W_mRNA	885	726.461	1575	54.2781
YIL030C_mRNA	3960	3801.46	11858.5	78.0971
YMR204C_mRNA	1263	1104.46	208	4.71487
YAR002W_mRNA	1620	1461.46	2368	40.565
YJL032W_mRNA	315	159.936	122.27	19.1395
YBR281C_mRNA	2637	2478.46	2435	24.5965
YJR065C_mRNA	1350	1191.46	8925	187.536
YNL201C_mRNA	2577	2418.46	5282	54.6784
YNR033W_mRNA	2364	2205.46	3077	34.9289
YNR034W_mRNA	966	807.461	465	14.4174
YDR408C_mRNA	645	486.461	1570	80.7994
YMR011W_mRNA	1626	1467.46	4310	73.5305
YOL043C_mRNA	1143	984.461	441	11.2149
YDR038C_mRNA	3276	3117.46	7325.04	58.8255
YDL204W_mRNA	1182	1023.46	759	18.5664
YDR019C_mRNA	1203	1044.46	3412	81.785
YHR011W_mRNA	1341	1182.46	796	16.8532
YML008C_mRNA	1152	993.461	4420	111.385
YHR096C_mRNA	1779	1620.46	679.042	10.491
YMR109W_mRNA	3660	3501.46	4826	34.506
YOR043W_mRNA	1461	1302.46	2783	53.494
YOR331C_mRNA	558	399.519	3201.85	200.641
YLR082C_mRNA	1179	1020.46	443	10.8684
YNL272C_mRNA	2280	2121.46	1748	20.6283
YNL245C_mRNA	540	381.519	324	21.2611
YNR074C_mRNA	1137	978.461	1073	27.4545
YBL103C_mRNA	1461	1302.46	836	16.0693
YLR193C_mRNA	528	369.532	373	25.2705
YPL089C_mRNA	2031	1872.46	1873	25.0427
YCR043C_mRNA	384	226.44	1372	151.69
YIL140W_mRNA	2472	2313.46	3124	33.8069
YKL213C_mRNA	2148	1989.46	4318	54.338
YLL043W_mRNA	2010	1851.46	3158	42.7026
YDR477W_mRNA	1902	1743.46	2864	41.1261
YJL019W_mRNA	2049	1890.46	1272	16.8452
YJR082C_mRNA	342	185.615	774	104.396
YMR004W_mRNA	1536	1377.46	1777	32.2972
YNL123W_mRNA	2994	2835.46	10082	89.0184
YOR309C_mRNA	381	223.485	665.434	74.544
YER020W_mRNA	1350	1191.46	1348	28.3248
YOR104W_mRNA	849	690.461	550.704	19.968
YJL181W_mRNA	1836	1677.46	922	13.7605
YLR337C_mRNA	2454	2295.46	702.439	7.66118
YHR185C_mRNA	714	555.461	9	0.405644
YLL066W-A_mRNA	483	324.656	0	0
YLR039C_mRNA	3171	3012.46	2099	17.4441
YDR254W_mRNA	1377	1218.46	470	9.65701
YLR457C_mRNA	960	801.461	190.205	5.94152
YER125W_mRNA	2430	2271.46	8766	96.6168
YDR514C_mRNA	1452	1293.46	868	16.8005
YGL013C_mRNA	3207	3048.46	6054	49.7185
YLR377C_mRNA	1047	888.461	268	7.55184
YOL114C_mRNA	609	450.476	139	7.72501
YLR104W_mRNA	396	238.277	1209	127.029
YPR166C_mRNA	348	191.457	509	66.5584
YER122C_mRNA	1482	1323.46	4547	86.0143
YLR319C_mRNA	2367	2208.46	1596	18.0926
YHR190W_mRNA	1335	1176.46	6436	136.96
YLR184W_mRNA	348	191.457	1	0.130763
YKL154W_mRNA	735	576.461	1359	59.0209
YGL076C_mRNA	735	576.461	16383.9	711.547
YKR063C_mRNA	1509	1350.46	1453	26.9364
YPR167C_mRNA	786	627.461	281	11.2118
YIL031W_mRNA	3105	2946.46	1894.71	16.099
YOR300W_mRNA	309	154.366	44.4893	7.21539
YJR095W_mRNA	969	810.461	112	3.45973
YLR317W_mRNA	435	276.816	40.3322	3.64769
YLL003W_mRNA	2841	2682.46	1524	14.2236
YPL231W_mRNA	5664	5505.46	32927	149.732
YDR296W_mRNA	681	522.461	1146	54.9145
YMR158C-A_mRNA	138	26.7	51	47.8207
YPR025C_mRNA	1182	1023.46	816	19.9607
YLR004C_mRNA	1572	1413.46	377	6.6775
YOR220W_mRNA	798	639.461	1534	60.0576
YLR407W_mRNA	687	528.461	1933	91.5747
YLR336C_mRNA	2700	2541.46	2793	27.5134
YOR378W_mRNA	1548	1389.46	635.961	11.4588
YPL098C_mRNA	342	185.615	1450	195.574
YBR159W_mRNA	1044	885.461	3635	102.776
YLR430W_mRNA	6696	6537.46	7982	30.5675
YBR118W_mRNA	1377	1218.46	389749	8008.1
YFR036W-A_mRNA	651	492.461	318.369	16.1851
YHR075C_mRNA	1203	1044.46	731	17.5219
YKL163W_mRNA	978	819.461	654.133	19.9846
YMR216C_mRNA	2229	2070.46	5799	70.1201
YLR436C_mRNA	3825	3666.46	2240	15.2953
YGR067C_mRNA	2415	2256.46	157	1.74192
YMR159C_mRNA	453	294.739	44.9314	3.81654
YJR086W_mRNA	333	176.988	261	36.9193
YDL216C_mRNA	1323	1164.46	380	8.16987
YLR347C_mRNA	2586	2427.46	11227	115.789
YLR324W_mRNA	1572	1413.46	2494	44.1743
YKL174C_mRNA	1857	1698.46	2235	32.9442
YMR307C-A_mRNA	195	60.5364	0	0
YBL004W_mRNA	7482	7323.46	20865	71.3278
YFR024C-A_mRNA	1380	1221.46	7940	162.741
YOL059W_mRNA	1323	1164.46	2959	63.6175
YPR147C_mRNA	915	756.461	1636	54.1444
YBR163W_mRNA	1758	1599.46	1309	20.4891
YGR094W_mRNA	3315	3156.46	24608	195.179
YMR272C_mRNA	1155	996.461	3946	99.141
YDL100C_mRNA	1065	906.461	13061	360.731
YLR460C_mRNA	1131	972.461	478.278	12.313
YMR106C_mRNA	1890	1731.46	595	8.60322
YBL013W_mRNA	1206	1047.46	417	9.96678
YLR113W_mRNA	1308	1149.46	6283	136.845
YGL226C-A_mRNA	261	111.358	735	165.242
YGR045C_mRNA	363	205.913	45	5.47124
YNR016C_mRNA	6702	6543.46	35866	137.225
YGR175C_mRNA	1491	1332.46	15004	281.909
YDL068W_mRNA	330	174.106	91.6995	13.1859
YBL112C_mRNA	318	162.799	34.8314	5.35642
YFR045W_mRNA	930	771.461	564	18.303
YLR046C_mRNA	813	654.461	1038	39.7073
YER038W-A_mRNA	381	223.485	52.6558	5.89868
YPL129W_mRNA	735	576.461	2144	93.1132
YGL008C_mRNA	2757	2598.46	224144	2159.57
YGR115C_mRNA	780	621.461	10.7356	0.432484
YBR231C_mRNA	912	753.461	464	15.4175
YLR125W_mRNA	411	253.08	109	10.7826
YKL134C_mRNA	2319	2160.46	1228	14.2301
YIL014W_mRNA	1893	1734.46	2708	39.0878
YLR196W_mRNA	1731	1572.46	6315	100.543
YHR117W_mRNA	1920	1761.46	3552	50.4843
YER057C_mRNA	390	232.363	1253	135.002
YDL026W_mRNA	312	157.145	74.9479	11.9403
YML092C_mRNA	753	594.461	4795	201.94
YFR002W_mRNA	2520	2361.46	3835	40.6576
YKR011C_mRNA	1062	903.461	1444	40.0142
YKL005C_mRNA	1785	1626.46	1306	20.1028
YNL223W_mRNA	1485	1326.46	470	8.87074
YCR095W-A_mRNA	159	37.8155	40	26.4818
YPR153W_mRNA	423	264.951	196	18.5203
YHR109W_mRNA	1758	1599.46	930	14.5568
YGR108W_mRNA	1416	1257.46	2491	49.5948
YNR032C-A_mRNA	222	80.2497	336	104.822
YDL124W_mRNA	939	780.461	16952	543.784
YNL133C_mRNA	522	363.544	194	13.3598
YLR363W-A_mRNA	258	108.804	590	135.757
YPR164W_mRNA	4224	4065.46	4378	26.9602
YBL066C_mRNA	3447	3288.46	1571.8	11.9663
YGR218W_mRNA	3255	3096.46	12826	103.701
YPL026C_mRNA	1509	1350.46	2077	38.5045
YKL069W_mRNA	543	384.519	737	47.9851
YML104C_mRNA	3384	3225.46	2309	17.9221
YML058W_mRNA	315	159.936	1716	268.614
YPR001W_mRNA	1461	1302.46	341	6.5546
YGR205W_mRNA	873	714.461	778	27.262
YBR008C_mRNA	1647	1488.46	972	16.3488
YFL012W_mRNA	447	288.787	25	2.1673
YIL137C_mRNA	2841	2682.46	4650	43.3986
YOR386W_mRNA	1698	1539.46	701	11.4
YBL015W_mRNA	1581	1422.46	1606	28.2658
YHR207C_mRNA	1581	1422.46	1065	18.7442
YPL282C_mRNA	495	336.613	13	0.966872
YHR132W-A_mRNA	396	238.277	749	78.6968
YLL061W_mRNA	1752	1593.46	1697	26.6623
YPR178W_mRNA	1398	1239.46	818.352	16.5297
YJL077C_mRNA	396	238.277	306	32.1511
YMR148W_mRNA	447	288.787	810	70.2204
YHR015W_mRNA	1980	1821.46	114	1.5669
Q0105_mRNA	1158	999.461	1279.85	32.0591
YOL027C_mRNA	1722	1563.46	3562	57.0379
YDL227C_mRNA	1761	1602.46	390	6.09304
YHL015W_mRNA	366	208.816	17453	2092.49
YEL033W_mRNA	420	261.977	712	68.0414
YBR038W_mRNA	2892	2733.46	2204	20.1862
YHR090C_mRNA	849	690.461	518	18.7822
YKL006W_mRNA	417	259.012	9257.89	894.847
YDL111C_mRNA	798	639.461	3397	132.996
YBL018C_mRNA	402	244.188	374	38.3445
YLR119W_mRNA	642	483.461	247	12.7906
YPR061C_mRNA	906	747.461	447	14.9719
YIR037W_mRNA	492	333.613	5139	385.649
YMR168C_mRNA	1827	1668.46	975	14.63
YKL187C_mRNA	2253	2094.46	601	7.18388
YML063W_mRNA	768	609.461	20765.3	853.001
YKL111C_mRNA	336	179.898	288.398	40.135
YIL127C_mRNA	621	462.476	779	42.1701
YLL020C_mRNA	306	151.595	83.5162	13.7925
YER006W_mRNA	1563	1404.46	5423	96.6689
YGL073W_mRNA	2502	2343.46	2861.37	30.5685
YNL178W_mRNA	723	564.461	16614	736.88
YNL065W_mRNA	1761	1602.46	10489	163.871
YDR324C_mRNA	2331	2172.46	5910	68.1071
YDL170W_mRNA	1587	1428.46	1129	19.7871
YDR317W_mRNA	1245	1086.46	441	10.162
YOL155C_mRNA	2904	2745.46	5470.66	49.8862
YDR436W_mRNA	2133	1974.46	927	11.7541
YLR163C_mRNA	1389	1230.46	3181	64.7221
YBR253W_mRNA	366	208.816	667	79.9686
YPL180W_mRNA	2400	2241.46	1629	18.1948
YHR189W_mRNA	573	414.519	463	27.9636
YIL143C_mRNA	2532	2373.46	4193	44.2282
YDR208W_mRNA	2340	2181.46	3018	34.6361
YPL142C_mRNA	318	162.799	1735.57	266.898
YIL079C_mRNA	1083	924.461	1531	41.4613
YKR035W-A_mRNA	615	456.476	0	0
YLL014W_mRNA	327	171.286	1241	181.387
YHR001W-A_mRNA	234	89.5064	457	127.826
YHR070C-A_mRNA	411	253.08	519.576	51.3981
YBL068W-A_mRNA	237	91.8703	154.045	41.9786
YKL182W_mRNA	6156	5997.46	48145	200.974
YHR108W_mRNA	1758	1599.46	5022	78.6067
YPL019C_mRNA	2508	2349.46	2542	27.0872
YDR386W_mRNA	1899	1740.46	412	5.92638
YFL033C_mRNA	5313	5154.46	3303	16.0429
YIR008C_mRNA	1230	1071.46	1372	32.0578
YHR006W_mRNA	1626	1467.46	1549	26.4266
YMR008C_mRNA	1995	1836.46	5191	70.7662
YBR058C_mRNA	2346	2187.46	3603	41.2364
YDR504C_mRNA	384	226.44	236	26.0925
YAL039C_mRNA	810	651.461	1512	58.1059
YJR006W_mRNA	1464	1305.46	1393	26.7143
YMR294W-A_mRNA	360	203.022	665.235	82.0329
YNR043W_mRNA	1191	1032.46	5004	121.339
Q0143_mRNA	153	34.5694	0	0
YIL040W_mRNA	417	259.012	952	92.0182
YLR129W_mRNA	2832	2673.46	6764	63.3412
YFL021W_mRNA	1533	1374.46	416.837	7.59261
YGL009C_mRNA	2340	2181.46	4663	53.5149
YIL129C_mRNA	7131	6972.46	12689	45.5615
YGL095C_mRNA	1734	1575.46	1337	21.2462
YIL100C-A_mRNA	339	182.764	18.4645	2.52933
YJR072C_mRNA	1158	999.461	3629	90.9029
YHR147C_mRNA	645	486.461	1332	68.5508
YOR375C_mRNA	1365	1206.46	2442	50.6744
YPL258C_mRNA	1656	1497.46	454	7.59027
YGL137W_mRNA	2670	2511.46	14038	139.938
YNL021W_mRNA	2121	1962.46	2348	29.9539
YOR100C_mRNA	984	825.461	122	3.70015
YGL214W_mRNA	486	327.624	205.687	15.7177
YKL099C_mRNA	753	594.461	1410	59.3817
YLR173W_mRNA	1827	1668.46	1152	17.2859
YPL022W_mRNA	3303	3144.46	4082	32.5
YOL026C_mRNA	342	185.615	750	101.159
YIL124W_mRNA	894	735.461	3316	112.879
YNL124W_mRNA	1479	1320.46	1822	34.5445
YJL118W_mRNA	660	501.461	423.531	21.1449
YOL012C_mRNA	405	247.156	792	80.2253
YPL279C_mRNA	1128	969.461	964.572	24.9093
YLR090W_mRNA	1380	1221.46	2357	48.31
YMR177W_mRNA	1533	1374.46	1175	21.4024
YGR105W_mRNA	234	89.5064	809	226.283
YNL312W_mRNA	822	663.461	2367	89.3181
YBL084C_mRNA	2277	2118.46	1148	13.5668
YFL008W_mRNA	3678	3519.46	2469	17.5631
YDL220C_mRNA	2775	2616.46	1015.14	9.71333
YNL143C_mRNA	393	235.332	33357.5	3548.7
